TEXT;LABEL
Darauf haben alle Bürgerinnen und Bürger in diesem Land einen Anspruch.;OTHER
Wo stehen wir heute am Donnerstag in der parlamentarischen Beratung? Stand heute haben wir 20 000 Neuinfizierte mit dem neuartigen Coronavirus nach Meldung des RKI.;OTHER
Denn Besuchsverbote in Krankenhäusern und Pflegeheimen wären eine Katastrophe. Das müssen wir verhindern. Die kalte Jahreszeit darf nicht zu einer Jahreszeit der sozialen Kälte werden. Das muss unser gemeinsames Ziel sein.;OTHER
Die Pandemie ist nicht vorbei. Sie ist hinterhältig und sehr dynamisch. Sie toleriert keine Fehler, auch keine Fehler in der Prävention.;OTHER
Wir, Innenpolitiker, Rechtspolitiker, Gesundheitspolitiker, arbeiten mit den beteiligten Ministerien an einem Vorschlag, der dazu dient, die Zweifel, die beispielsweise vom Bayerischen Verfassungsgerichtshof, aber auch von Gerichten in Rheinland-Pfalz vorgetragen worden sind, zu beseitigen.Aus meiner Sicht bremsen wir mit den drastischen Kontaktverzichten die zweite Welle.;OTHER
Aber Tilgungsaussetzung ist etwas Vernünftiges, das kann man in Anspruch nehmen. Man muss es natürlich so hinkriegen, dass das Rating bei den Banken wieder angepasst wird. Aber es ist möglich, liebe Kolleginnen und Kollegen.;OTHER
Jetzt kommen wir zu der Frage des § 313 BGB. Ich bin kein Jurist, aber ich habe Lebenspraxis. Ich bin Aufsichtsrat in einer Wohnungsbaugenossenschaft.;OTHER
Die Zahlen, die ich von der DEHOGA zu Mahnungen und Kündigungen im Bereich Gastronomie und Hotellerie habe, sind wirklich dramatisch.;OTHER
Der Kollege Daldrup hat aber auch – an dieser Stelle komme ich wieder zurück zum Hauptthema – angesprochen, dass die Fördermittel nicht richtig abfließen, das ist eine Schlüsselfrage in dieser Pandemie.;OTHER
„Eine Verlängerung der coronabedingten Sonderregelungen wäre ein völlig verfehltes Signal“, sagte Jan-Marco Luczak, der rechts- und verbraucherpolitische Sprecher der CDU/CSU-Bundestagsfraktion dem Tagesspiegel. „Wir setzen gerade alles daran, zur Normalität zurückzukehren und das Wirtschaftsleben ans Laufen zu bringen.“;OTHER
Letztes Wort. Der Vermieter eines Kaufhauses – Galeria Kaufhof in Köln – kommt dem Mieter entgegen, um die Schließung zu vermeiden.;OTHER
Ich will also sagen: Die Funktion, die die Innenstadt erfüllen muss, muss der Zentralität entsprechen, die sie hat. Darin liegt doch das Problem: dass wir durch die Zentralität der Innenstadt eine Reihe von Funktionen dort gebündelt haben.;OTHER
Ich würde gerne in meinen Ausführungen fortfahren. Der Kollege Daldrup hat vorhin darauf hingewiesen, dass wir uns noch mal darüber unterhalten müssen, ob das Instrument der Stundung oder Ähnliches noch mal aufgewärmt werden soll oder ob wir mit der Frage der Umsatzerstattungsanteile das Problem schon gelöst haben.;OTHER
Deswegen brauchen wir keine Sonderregelung hinsichtlich der Gewerbemieten. Den § 313 BGB will ich jetzt nicht noch mal auseinanderklamüsern, der ist hier schon zweimal angesprochen worden.;OTHER
Das Thema der heutigen Debatte betrifft die Kommunen, genauer: die Probleme der Innenstädte in den Kommunen mit Blick auf einen Teil ihrer Funktion, was Gewerbe und Gewerbemieten angeht.;OTHER
Überall, wo Städte diese Wege eingeschlagen haben, hat der Einzelhandel davon profitiert. Entgegen anderslautenden ängstlichen Prognosen vorher hat er davon immer profitiert. Wer auch profitiert hat, das sind die Bürgerinnen und Bürger.;OTHER
Dieser Zielsetzung, meine Damen und Herren, muss jede Förderpolitik und jede Hilfsmaßnahme dienen. Die Bundesregierung hat sich diesem Problem aus unserer Sicht bisher zu wenig angenommen.;OTHER
Das führt zu einem Verlust an Attraktivität, Identität und Heimat. Shoppingcenter mit Filialisten auf der grünen Wiese ziehen Kaufkraft aus Innenstädten ab, und die Digitalisierung des stationären Handels steckt noch in den Kinderschuhen. Und ganz wichtig: Wohnen in den Innenstädten ist für Normalverdiener kaum erschwinglich und in vielen Städten längst verschwunden.;OTHER
Meine Damen und Herren, ich komme zum Schluss. Der Wissenschaftliche Dienst hat uns in einer Ausarbeitung aufgezeigt, wie eine Grundgesetzänderung aussehen könnte. Liebe Union, liebe Grüne, nutzen wir also den Zeitpunkt! Sorgen wir für ein faires Miteinander von Einzelhandel und Onlinehandel, und zwar bald!;OTHER
So hat er auf dem Innenstadtgipfel des BMWi selbst angeregt, dies zu unterstützen. Hier wollen wir Minister Altmaier beim Wort nehmen. Endlich Sonntagsöffnungen statt Sonntagsreden! Das geht aber nur, wenn wir hierfür die Rechtsgrundlage schaffen, und zwar gerichtsfest.;OTHER
Der Einzelhandel hat im Frühjahr dieses Jahres Ware eingekauft, auf der er heute noch sitzt, und die Lager sind voll. Ich begrüße es daher sehr, dass der Wirtschaftsminister Altmaier sich wie wir dazu bekennt, mehr Sonntagsöffnungen zu erlauben.;OTHER
Ich schließe mich der Auffassung an, dass für viele Einzelhändler die Mieten als Fixkosten sehr belastend sind, besonders wenn die Umsätze in Coronazeiten deutlich ausbleiben. Was wir aber auch brauchen, sind Strukturreformen, die dem stationären Handel heute und besonders auch nach der Coronakrise helfen.;OTHER
Was mich im Zusammenhang mit dem Thema Gewerbemieten weiterhin umtreibt, ist die Verhöhnung derjenigen in den vielfach als „systemrelevant“ bezeichneten Berufen. Sie wurden beklatscht und werden jetzt ohne Regulierung einfach im Regen stehen gelassen.;OTHER
Was wir aber nicht brauchen, sind staatliche Eingriffe in bestehende Mietverhältnisse, wie Linke und Grüne dies vorschlagen. Das ist der völlig falsche Weg.;OTHER
Die zweite Forderung lautet: staatliche Hilfen für Mieter und Vermieter zur Schadensbegrenzung.;OTHER
Daher lautet die erste Forderung: Rücknahme und Beschränkung der Coronaschutzmaßnahmen auf Risikogruppen, damit die Wirtschaft wieder in Gang kommen kann.;OTHER
Tatsache ist auch, das Grüne und Linke in ihren Anträgen die Situation von Gewerbetreibenden ausblenden, die eine Gewerbeimmobilie selbst erworben haben und monatlich die Kreditraten dafür abzahlen müssen.;OTHER
Die Linken machen es sich jetzt ganz leicht und sagen: Gewerbemieter sollen zulasten der Vermieter pauschal einen gesetzlichen Anspruch auf Senkung der Nettokaltmiete um 30 Prozent haben.;OTHER
Letztlich müssen wir die Situation so lösen, dass wir auf der einen Seite die Risikoverteilung zwischen Vermietern und Mietern über § 313 BGB gesamtgesellschaftlich vornehmen, aber als Staat den Unternehmern dort, wo sie es nicht zu verantworten haben, auch zur Seite stehen durch ein großes, umfassendes Hilfspaket, das wir in den nächsten Tagen auf den Weg bringen.;OTHER
Aber das muss eben in der Generalklausel bleiben, meine Damen und Herren.;OTHER
Wichtig ist aber auch: Wir können diese Risikoverteilung nur dann fordern, wenn der Staat, der die Schließung anordnet, entsprechend für Kompensation sorgt.;OTHER
In diesem Paragraf geht es um den Wegfall der Geschäftsgrundlage. Es war übrigens lange Zeit nur eine Formel der Rechtsprechung, die 2002 aber ins bürgerliche Recht aufgenommen worden ist. Haben sich wesentliche Umstände geändert, kann das dazu führen, dass die Parteien jeweils eine Änderung der Vertragsbeziehungen erzwingen können, auf dem Verhandlungsweg oder vor Gericht, und zwar so, wie es dem jeweiligen Vertrag entspricht.;OTHER
Die Coronapandemie hat in der Tat sehr viele Gastronomen, Kleingewerbetreibende und Vertreter der Veranstaltungswirtschaft in eine sehr schwierige wirtschaftliche Situation gebracht.;OTHER
Bereits vor der Coronapandemie hatten wir als Linke ein Gewerbemietrecht gefordert, hatten wir eine Deckelung der Gewerbemieten gefordert. Jetzt, während der Coronapandemie, ist es unausweichlich, die explodierenden Mieten auch für Gewerbeflächen zu begrenzen.;OTHER
Eines kann, glaube ich, nicht sein: dass die Mieterinnen und Mieter, egal ob im Gewerbebereich oder im Wohnungsbereich, die Kosten für diese Pandemie alleine tragen und die Immobilienbranche, übrigens als einzige Branche, völlig unbeschadet durch diese Krise segelt. Das geht nicht. Das ist nicht gerecht.;OTHER
In Österreich gibt es eine solche klare Rechtsgrundlage, und zwar seit fast 100 Jahren. Im Falle einer Seuche muss keine Miete gezahlt werden.;OTHER
Meine Damen und Herren, es gibt gute Gründe für den Lockdown. Aber: Wer einer ganzen Branche den Stecker zieht, der muss dafür sorgen, dass sie überlebt!;OTHER
Zu Beginn der Pandemie hat die Bundesregierung ja auch ein Kündigungsmoratorium beschlossen.;OTHER
Die Tafelrunde aus Bundeskanzlerin und Ministerpräsidenten zwingt Kunst und Kultur, Sport und Hotels, Gastronomie und Freizeitwirtschaft ein Sonderopfer auf. Das ist brutal hart und der Hintergrund für den jetzigen Tagesordnungspunkt.;OTHER
Liebe Kolleginnen und Kollegen, in allem Ernst: Das wird alles gesehen, das wird alles notiert.;OTHER
Es macht auch keinen Spaß, von hier oben regelmäßig zu sehen, dass Leute, wenn sie telefonieren gehen, wenn sie wieder reinkommen, die Maske nicht aufsetzen.;OTHER
Wenn wir das ernst meinen, dann sollten wir uns auch vorbildlich an die eigenen Regeln halten. Das ist ja keine Empfehlung, sondern eine Anordnung.;OTHER
Als nächste Rednerin spricht zu uns die Kollegin Katharina Willkomm, FDP-Fraktion.;OTHER
Wir machen schon jetzt sehr viel, die Städtebauförderung, „Smart City“ beispielsweise und viele andere Maßnahmen.;OTHER
Ich glaube, der Beirat Innenstadt und auch der runde Tisch, den es in der Sache gibt, das sind alles Maßnahmen, die sehr konstruktiv das aufgreifen, was hier gefordert worden ist und was wir tatsächlich nutzen müssen, um eine gute Zukunft für die Städte auch in der Coronakrise und auch für die Gewerbetreibenden hinzubekommen.;OTHER
Ist das noch die durchmischte europäische Stadt, die wir in der erweiterten Leipzig-Charta beschreiben, oder ist es nur noch – ich zitiere jetzt mal – „eine Ansammlung von IP-Adressen“, wie es beispielsweise im Marketing von Google heißt? Das kann ja wohl so nicht sein, und darauf werden wir Antworten finden müssen.;OTHER
Ich will auf andere Anträge aus Zeitgründen nicht eingehen.;OTHER
Ja, wir brauchen aktuelle Hilfsangebote. Aber vor allem brauchen wir Konzepte, wie unsere Städte auf der einen Seite zu höherer Resilienz kommen können, also gegen Pandemie stabil werden, gegen Klimawandel, gegen digitale Verletzlichkeit, und wie sie auf der anderen Seite zur Bewältigung der Transformation in eine digitalisierte Zukunft in die Lage versetzt werden.;OTHER
Ich spreche hier nicht in erster Linie von einzelnen Grundstückseigentümern, die sich nicht an Maßnahmen halten, sondern vielmehr von immer dominanter werdenden Immobilienfonds, die zur Lösung des Problems beitragen müssten, anstatt selber den Kernbestandteil des Problems auszumachen.;OTHER
Ich habe heute das Protokoll von #AlarmstufeRot, dem Zusammenschluss ganz vieler Kulturschaffender und Institutionen, bekommen, die ausdrücklich anerkennen, dass die Politik sie eben nicht alleine lässt. Sie haben ganz konkrete Forderungen und Verbesserungsvorschläge.;OTHER
Dessen ungeachtet hat die Bundesregierung allerdings mit sehr vielen Maßnahmen den Gewerbetreibenden geholfen, und zwar in einem Umfang wie kaum in einem anderen Land.;OTHER
Ich persönlich finde es sehr gut, dass es neben den Maßnahmen der Bundesregierung und somit der Koalition auch eine Reihe von Anträgen der Opposition gibt – heute fünf ganz unterschiedliche an der Zahl, die sich mit der Situation von Handel und Innenstädten befassen, auch mit den Gewerbemieten.;OTHER
Dieses Thema ist aus unserer Sicht zu wichtig, als dass man es als Anhang zu irrigen Linken- und Grünenanträgen behandeln könnte.;OTHER
Und es ist ein Irrglaube, dass die Folgen nur die Reichen treffen würden.;OTHER
Betroffen wären auch Privatanleger sowie Renten- und Pensionsfonds, kurz: die Altersvorsorge von Millionen Menschen. Wer jemals ernsthaft geglaubt hat, dass die Grünen irgendeine Art von Wirtschaftskompetenz besitzen, der wird hier und jetzt eines Besseren belehrt.;OTHER
Das Problem ist nur: So funktioniert das nicht. Der Notfall Gewerbeimmobilien würde sich weiter verschärfen. Wenn man Zahlungsausfälle kompensieren will, muss man das an Punkten machen, an denen sie auftreten.;OTHER
Als wir unseren Antrag zur Unterstützung von gewerblichen Vermietern im Mai dieses Jahres zur Diskussion stellten, wurden uns von anderen Parteien in diesem Hohen Hause Wahnvorstellungen attestiert.;OTHER
Zu Beginn des ersten Lockdowns im März 2020 hat diese Regierung ein dreimonatiges Kündigungsmoratorium umgesetzt, nach dem die Mieter von Wohn- und Gewerberäumen drei Monate lang mit den Mietzahlungen aussetzen durften. Die Zahlungsketten wurden willkürlich unterbrochen, und diese Regierung fand das toll.;OTHER
Das heißt im Umkehrschluss: Wir können nicht ein ganzes Land in den Ruin treiben, sondern wir müssen uns auf die Leute konzentrieren, die wirklich gefährdet sind. Stattdessen werden Einrichtungen mit ausgeklügelten Hygienekonzepten per Verordnung ohne logische Begründung zum Schließen verurteilt wie auch gastronomische Einrichtungen, die nicht einmal im Freien arbeiten dürfen.;OTHER
Das Prinzip des ärztlichen Handelns sei es, schwere Verläufe zu mindern, aber neue Schäden nicht entstehen zu lassen, so dieses Papier.;OTHER
In der Erklärung werden Maßnahmen, die Sie den Bürgern als Allheilmittel verordnen, als nicht zielführend betrachtet, so zum Beispiel die Kontaktverfolgung. Hierbei auch die Forderung, auf Einsicht statt auf Verbote zu setzen. Dies erzielt Akzeptanz, meine Damen und Herren.;OTHER
Weiterhin sind psychische Belastungen oder Erkrankungen infolge von Vereinsamung, Druck wegen Zwangsmaßnahmen wie auch Sorge um die beruflich-wirtschaftliche Existenz zu erwarten.;OTHER
Das Wirtschaftsleben wie auch der Gesundheitsschutz können nicht im Widerspruch – so scheint es uns manchmal – zueinander gesehen werden.;OTHER
Sie sind in einer funktionierenden staatlichen Gesellschaft beide unerlässlich und bedingen einander.;OTHER
Übrigens finde ich es im positiven Sinne sehr bemerkenswert, dass entgegen dem, was wir manchmal an Bildern sehen oder was manchmal verbreitet wird, eine ganz große Mehrheit der Bürgerinnen und Bürger in Deutschland sagt: Die Maßnahmen sind richtig.;OTHER
Sollen dann die Ordnungshüter bei dieser Wohnung klingeln, sich Zutritt verschaffen und unter den Betten kontrollieren, ob sich da Jugendliche verstecken, in der Wohnung aufhalten oder nicht?;OTHER
Ich will es gerne wiederholen: privater Wohnraum. Das steht da drin.;OTHER
Auf all das können wir stolz sein. Aus alldem können wir Zuversicht schöpfen.;OTHER
Und ich möchte dem Parlament in der nächsten Sitzungswoche vorschlagen, das Gesetz um Regelungen zu ergänzen, um die Krankenhäuser wirtschaftlich abzusichern, noch mehr, als wir es bisher gemeinsam in dieser Situation schon getan haben.;OTHER
Kein Krankenhaus soll wirtschaftlich einen Nachteil dadurch haben, dass es in dieser Pandemie mithilft, in diesem besonderen Monat und in dieser besonderen Phase.;OTHER
Das Tückische ist: Exponentielles Wachstum ist heimtückisch. Es bedeutet: Wenn eine Intensivstation nach zehn Tagen halb voll ist, ist sie nach weiteren zehn Tagen ganz voll.;OTHER
Über 20 000 Neuinfektionen haben wir heute. Das ist ein neuer Höchstwert auch hier in Deutschland. Wir sehen: Die Dynamik schwächt sich ab, die Steigerungsrate sinkt, aber es steigt noch.;OTHER
Jeden Tag werden im Lagebericht des Robert-Koch-Instituts eine ganze Reihe von Parametern, Zahlen und Entwicklungen veröffentlicht, die man natürlich immer alle im Zusammenhang sehen muss.;OTHER
Dafür braucht es eine nationale Kraftanstrengung. Die Lage ist ernst. Die Zahl der Menschen, die wegen Corona auf Intensivstationen behandelt werden müssen, hat sich in den letzten zehn Tagen verdoppelt.;OTHER
Und ja, wir haben eine bittere Medizin schlucken müssen – und müssen sie wieder schlucken: starke Einschränkungen der bürgerlichen Freiheiten.;OTHER
Wir tun alles, um unsere Bürgerinnen und Bürger zu schützen, gerade auch die Älteren und Vorerkrankten.;OTHER
Wir alle erinnern uns an die schrecklichen Bilder aus Bergamo in Italien oder aus Ostfrankreich. Unser gemeinsames Ziel war und ist es, eine derartige Situation in Deutschland nicht zuzulassen.;OTHER
Liebe Kolleginnen und Kollegen! Rund neun Monate sind vergangen, seitdem unsere Gesellschaft von Covid-19 in ihrem Kern getroffen wurde.;OTHER
Wir lassen nicht nach, bis wir menschenwürdige Bedingungen erreicht haben, die mit europäischem Recht und unseren Werten vereinbar sind.;OTHER
Wir helfen! Deutschland leistet umfangreiche Unterstützung.;OTHER
Die Zustände auf Lesbos und den anderen griechischen Inseln sind bereits seit Langem katastrophal und unerträglich.;OTHER
Uns ärgert auch sehr – insbesondere als Haushälter, aber auch als Fachpolitiker –, dass all das, was im Haushaltsverfahren gemacht wurde, vom Ministerium wieder einkassiert wurde. Die entsprechenden Punkte, an denen wir gemeinsam gearbeitet haben, müssen wir bzw. diejenigen, die sie beantragt haben, offensichtlich wieder neu beantragen.;OTHER
Ich bin überzeugt, dass der Entwurf des Ministeriums das Parlament nicht so verlassen wird, wie er eingebracht wurde.;OTHER
Da kommt die Mitgift im Übrigen sehr gelegen, und sie wird oft trotz ihres jungen Alters zwangsverheiratet.;OTHER
Meine Damen und Herren, dank der politischen Stiftungen, dank der Kirchen und dank der privaten Träger sieht sie für ihre Gesellschaft eine Zukunft.;OTHER
Ich möchte es mal ganz konkret machen: Lassen Sie uns an ein Mädchen in einem der LDC, der ärmsten Länder der Welt, denken – ein Mädchen, das durch Krieg, durch die humanitäre Lage, durch den Klimawandel viel verloren hat, ein Mädchen, das wenig Chancen hatte, ein Mädchen, das aber das Glück hatte, durch die gemeinsame Hilfe der Weltgemeinschaft eine Perspektive zu haben. Es wurde durch das World Food Programme ernährt.;OTHER
Aber nicht nur die Summe zeigt, dass wir es hier mit einem richtigen Parlamentsetat zu tun haben. Auch die Schwerpunkte zeigen, wie wichtig wir alle – fast alle, rechts außen natürlich nicht – diesen Einzelplan nehmen: Wir haben in den letzten Jahren die deutschen Beiträge für die multilateralen Institutionen erheblich gestärkt.;OTHER
Ich muss es hier einmal ganz klar sagen: Ohne Andrea Nahles und ohne Sigmar Gabriel würden wir heute über eine deutlich geringere Summe reden.;OTHER
Es ist zwar verständlich, Herr Minister, dass Sie sich dafür feiern lassen wollen – das ist auch durchaus berechtigt –, aber der abknickende Finanzplan für die nächsten fünf Jahre zeigt: In der Regierung hat das Thema Entwicklungszusammenarbeit keine gute Vertretung. Ohne den Druck aus dem Parlament würde es hier ganz anders aussehen.;OTHER
Ich betone das hier ausdrücklich, weil es wirklich das Verdienst der SPD-Bundestagsfraktion ist.;OTHER
Wir brauchen eine Politik – und zwar nicht nur in der Entwicklungszusammenarbeit –, die sich im Sinne Bismarcks am Möglichen und an einer sparsamen Haushaltsführung orientiert und nicht Wunschträumen anhängt. Vielen Dank für Ihre Aufmerksamkeit.;OTHER
Sie lachen, aber das ist doch die Wahrheit.;OTHER
Diese Erhöhung ist schuldenfinanziert und nur möglich, weil abermals die Schuldenbremse durch Feststellung einer außergewöhnlichen Notsituation gemäß Artikel 115 Grundgesetz wegen Corona aufgehoben werden soll.;OTHER
Nur die Schaffung von Produktion in den Entwicklungsländern bewirkt eine nachhaltige Verbesserung der Lebensperspektiven und trägt zur Reduzierung der Migrationsbewegungen bei.;OTHER
Wohlgemerkt: Dies gilt nicht für Nothilfemaßnahmen.;OTHER
Wir brauchen eine Konzentration auf gezielte Projekte in wenigen Ländern. Die Entwicklungszusammenarbeit setzt Vertrauen, Kooperationsbereitschaft – auch bei der Rücknahme von eigenen Landsleuten – und Vertragstreue voraus. Wenn diese Bedingungen nicht eingehalten werden, müssen wir konsequent unsere Mittel streichen.;OTHER
Rupert Neudeck, der Gründer der Hilfsorganisation Cap Anamur, sagte: Die westliche Entwicklungspolitik ist gescheitert.;OTHER
Die deutsche Entwicklungspolitik befasst sich mit den zentralen Überlebens- und Zukunftsfragen der Menschheit.;OTHER
